theta,phi,Pol.,S_11,S_12,S_21,S_22,S_31,S_41,Qsca,Qbk,Qpol,shape,size_param,radius,wavelength
60.0,90.0,0.39438,0.22854,-0.09013,-0.09013,0.2285,3.928e-09,-1.955e-09,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
65.0,90.0,0.48869,0.17494,-0.08549,-0.08549,0.1749,5.81e-09,-1.935e-09,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
70.0,90.0,0.58697,0.12847,-0.075409,-0.07541,0.1285,1.364e-09,-2.849e-09,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
75.0,90.0,0.68464,0.089954,-0.061585,-0.06159,0.08995,1.658e-09,-1.912e-09,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
80.0,90.0,0.77556,0.059468,-0.046121,-0.04612,0.05947,1.213e-09,2.373e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
85.0,90.0,0.85271,0.036504,-0.031127,-0.03113,0.0365,1.893e-09,-7.337e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
90.0,90.0,0.9093,0.020171,-0.018341,-0.01834,0.02017,1.79e-10,-1.015e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
95.0,90.0,0.93924,0.0094163,-0.0088442,-0.008844,0.009416,5.278e-10,-3.516e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
100.0,90.0,0.92215,0.0032063,-0.0029567,-0.002957,0.003206,-6.894e-12,8.67e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
105.0,90.0,0.50693,0.00061886,-0.00031372,-0.0003137,0.0006189,-1.175e-11,2.83e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
110.0,90.0,0.09353,0.00086422,-8.0829e-05,-8.083e-05,0.0008642,-1.411e-10,2.807e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
115.0,90.0,0.3786,0.0032557,-0.0012326,-0.001233,0.003256,5.199e-11,1.375e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
120.0,90.0,0.39197,0.0071686,-0.0028099,-0.00281,0.007169,-2.125e-10,5.845e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
125.0,90.0,0.34085,0.012017,-0.004096,-0.004096,0.01202,-2.057e-10,-6.297e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
130.0,90.0,0.27168,0.017259,-0.004689,-0.004689,0.01726,-3.733e-10,-4.837e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
135.0,90.0,0.19982,0.022424,-0.0044808,-0.004481,0.02242,-1.172e-10,2.157e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
140.0,90.0,0.13181,0.027144,-0.0035778,-0.003578,0.02714,-3.422e-10,9.246e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
145.0,90.0,0.07064,0.03118,-0.0022025,-0.002203,0.03118,-5.288e-10,-1.873e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
150.0,90.0,0.01762,0.03442,-0.00060634,-0.0006063,0.03442,-5.235e-10,-1.95e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
155.0,90.0,0.02684,0.036866,0.00098944,0.0009894,0.03687,-5.254e-10,5.326e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
160.0,90.0,0.06275,0.038601,0.0024221,0.002422,0.0386,-1.266e-10,-1.669e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
165.0,90.0,0.09031,0.039751,0.00359,0.00359,0.03975,-2.651e-10,-1.287e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
170.0,90.0,0.10978,0.040453,0.0044408,0.004441,0.04045,-4.788e-10,-2.107e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
175.0,90.0,0.12136,0.040822,0.0049541,0.004954,0.04082,-1.027e-10,-1.121e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
180.0,90.0,0.1252,0.040936,0.0051253,0.005125,0.04094,-3.234e-10,-6.982e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
185.0,90.0,0.12136,0.040822,0.0049541,0.004954,0.04082,-6.661e-10,3.288e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
190.0,90.0,0.10978,0.040453,0.0044408,0.004441,0.04045,-1.128e-09,-3.643e-12,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
195.0,90.0,0.09031,0.039751,0.00359,0.00359,0.03975,-3.925e-10,-1.455e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
200.0,90.0,0.06275,0.038601,0.0024222,0.002422,0.0386,-1.574e-10,1.376e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
205.0,90.0,0.02684,0.036866,0.00098942,0.0009894,0.03687,-3.21e-10,4.802e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
210.0,90.0,0.01762,0.03442,-0.00060641,-0.0006064,0.03442,-1.567e-10,-2.851e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
215.0,90.0,0.07064,0.03118,-0.0022026,-0.002203,0.03118,-6.739e-10,1.498e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
220.0,90.0,0.1318,0.027144,-0.0035777,-0.003578,0.02714,-2.73e-10,1.849e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
225.0,90.0,0.19982,0.022424,-0.0044808,-0.004481,0.02242,-3.563e-10,1.609e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
230.0,90.0,0.27168,0.017259,-0.0046889,-0.004689,0.01726,-3.481e-10,1.334e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
235.0,90.0,0.34085,0.012017,-0.004096,-0.004096,0.01202,-1.029e-10,-1.288e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
240.0,90.0,0.39197,0.0071685,-0.0028098,-0.00281,0.007169,-8.649e-11,1.83e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
245.0,90.0,0.3786,0.0032556,-0.0012326,-0.001233,0.003256,-5.813e-11,7.953e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
250.0,90.0,0.09353,0.00086422,-8.0828e-05,-8.083e-05,0.0008642,-6.486e-13,4.544e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
255.0,90.0,0.50693,0.00061886,-0.00031372,-0.0003137,0.0006189,-6.482e-11,3.676e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
260.0,90.0,0.92215,0.0032063,-0.0029567,-0.002957,0.003206,-7.941e-11,1.683e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
265.0,90.0,0.93924,0.0094164,-0.0088442,-0.008844,0.009416,-2.011e-10,1.611e-10,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
270.0,90.0,0.9093,0.020171,-0.018341,-0.01834,0.02017,-4.696e-10,-5.142e-11,0.42488,0.0089187,-0.12179,RCTGLPRSM,1.1582,0.1054,0.5718
