 >TARELL  ellipsoidal grain; AX,AY,AZ= 20.0000 20.0000 20.0000
      4224 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
   0.50000   0.50000   0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   3944    5    4    6 1 1 1
   3945   -5    5    6 1 1 1
   3946   -4    5    6 1 1 1
   3947   -3    5    6 1 1 1
   3948   -2    5    6 1 1 1
   3949   -1    5    6 1 1 1
   3950    0    5    6 1 1 1
   3951    1    5    6 1 1 1
   3952    2    5    6 1 1 1
   3953    3    5    6 1 1 1
   3954    4    5    6 1 1 1
   3955   -4    6    6 1 1 1
   3956   -3    6    6 1 1 1
   3957   -2    6    6 1 1 1
   3958   -1    6    6 1 1 1
   3959    0    6    6 1 1 1
   3960    1    6    6 1 1 1
   3961    2    6    6 1 1 1
   3962    3    6    6 1 1 1
   3963   -1    7    6 1 1 1
   3964    0    7    6 1 1 1
   3965   -1   -7    7 1 1 1
   3966    0   -7    7 1 1 1
   3967   -4   -6    7 1 1 1
   3968   -3   -6    7 1 1 1
   3969   -2   -6    7 1 1 1
   3970   -1   -6    7 1 1 1
   3971    0   -6    7 1 1 1
   3972    1   -6    7 1 1 1
   3973    2   -6    7 1 1 1
   3974    3   -6    7 1 1 1
   3975   -5   -5    7 1 1 1
   3976   -4   -5    7 1 1 1
   3977   -3   -5    7 1 1 1
   3978   -2   -5    7 1 1 1
   3979   -1   -5    7 1 1 1
   3980    0   -5    7 1 1 1
   3981    1   -5    7 1 1 1
   3982    2   -5    7 1 1 1
   3983    3   -5    7 1 1 1
   3984    4   -5    7 1 1 1
   3985   -6   -4    7 1 1 1
   3986   -5   -4    7 1 1 1
   3987   -4   -4    7 1 1 1
   3988   -3   -4    7 1 1 1
   3989   -2   -4    7 1 1 1
   3990   -1   -4    7 1 1 1
   3991    0   -4    7 1 1 1
   3992    1   -4    7 1 1 1
   3993    2   -4    7 1 1 1
   3994    3   -4    7 1 1 1
   3995    4   -4    7 1 1 1
   3996    5   -4    7 1 1 1
   3997   -6   -3    7 1 1 1
   3998   -5   -3    7 1 1 1
   3999   -4   -3    7 1 1 1
   4000   -3   -3    7 1 1 1
   4001   -2   -3    7 1 1 1
   4002   -1   -3    7 1 1 1
   4003    0   -3    7 1 1 1
   4004    1   -3    7 1 1 1
   4005    2   -3    7 1 1 1
   4006    3   -3    7 1 1 1
   4007    4   -3    7 1 1 1
   4008    5   -3    7 1 1 1
   4009   -6   -2    7 1 1 1
   4010   -5   -2    7 1 1 1
   4011   -4   -2    7 1 1 1
   4012   -3   -2    7 1 1 1
   4013   -2   -2    7 1 1 1
   4014   -1   -2    7 1 1 1
   4015    0   -2    7 1 1 1
   4016    1   -2    7 1 1 1
   4017    2   -2    7 1 1 1
   4018    3   -2    7 1 1 1
   4019    4   -2    7 1 1 1
   4020    5   -2    7 1 1 1
   4021   -7   -1    7 1 1 1
   4022   -6   -1    7 1 1 1
   4023   -5   -1    7 1 1 1
   4024   -4   -1    7 1 1 1
   4025   -3   -1    7 1 1 1
   4026   -2   -1    7 1 1 1
   4027   -1   -1    7 1 1 1
   4028    0   -1    7 1 1 1
   4029    1   -1    7 1 1 1
   4030    2   -1    7 1 1 1
   4031    3   -1    7 1 1 1
   4032    4   -1    7 1 1 1
   4033    5   -1    7 1 1 1
   4034    6   -1    7 1 1 1
   4035   -7    0    7 1 1 1
   4036   -6    0    7 1 1 1
   4037   -5    0    7 1 1 1
   4038   -4    0    7 1 1 1
   4039   -3    0    7 1 1 1
   4040   -2    0    7 1 1 1
   4041   -1    0    7 1 1 1
   4042    0    0    7 1 1 1
   4043    1    0    7 1 1 1
   4044    2    0    7 1 1 1
   4045    3    0    7 1 1 1
   4046    4    0    7 1 1 1
   4047    5    0    7 1 1 1
   4048    6    0    7 1 1 1
   4049   -6    1    7 1 1 1
   4050   -5    1    7 1 1 1
   4051   -4    1    7 1 1 1
   4052   -3    1    7 1 1 1
   4053   -2    1    7 1 1 1
   4054   -1    1    7 1 1 1
   4055    0    1    7 1 1 1
   4056    1    1    7 1 1 1
   4057    2    1    7 1 1 1
   4058    3    1    7 1 1 1
   4059    4    1    7 1 1 1
   4060    5    1    7 1 1 1
   4061   -6    2    7 1 1 1
   4062   -5    2    7 1 1 1
   4063   -4    2    7 1 1 1
   4064   -3    2    7 1 1 1
   4065   -2    2    7 1 1 1
   4066   -1    2    7 1 1 1
   4067    0    2    7 1 1 1
   4068    1    2    7 1 1 1
   4069    2    2    7 1 1 1
   4070    3    2    7 1 1 1
   4071    4    2    7 1 1 1
   4072    5    2    7 1 1 1
   4073   -6    3    7 1 1 1
   4074   -5    3    7 1 1 1
   4075   -4    3    7 1 1 1
   4076   -3    3    7 1 1 1
   4077   -2    3    7 1 1 1
   4078   -1    3    7 1 1 1
   4079    0    3    7 1 1 1
   4080    1    3    7 1 1 1
   4081    2    3    7 1 1 1
   4082    3    3    7 1 1 1
   4083    4    3    7 1 1 1
   4084    5    3    7 1 1 1
   4085   -5    4    7 1 1 1
   4086   -4    4    7 1 1 1
   4087   -3    4    7 1 1 1
   4088   -2    4    7 1 1 1
   4089   -1    4    7 1 1 1
   4090    0    4    7 1 1 1
   4091    1    4    7 1 1 1
   4092    2    4    7 1 1 1
   4093    3    4    7 1 1 1
   4094    4    4    7 1 1 1
   4095   -4    5    7 1 1 1
   4096   -3    5    7 1 1 1
   4097   -2    5    7 1 1 1
   4098   -1    5    7 1 1 1
   4099    0    5    7 1 1 1
   4100    1    5    7 1 1 1
   4101    2    5    7 1 1 1
   4102    3    5    7 1 1 1
   4103   -1    6    7 1 1 1
   4104    0    6    7 1 1 1
   4105   -3   -5    8 1 1 1
   4106   -2   -5    8 1 1 1
   4107   -1   -5    8 1 1 1
   4108    0   -5    8 1 1 1
   4109    1   -5    8 1 1 1
   4110    2   -5    8 1 1 1
   4111   -4   -4    8 1 1 1
   4112   -3   -4    8 1 1 1
   4113   -2   -4    8 1 1 1
   4114   -1   -4    8 1 1 1
   4115    0   -4    8 1 1 1
   4116    1   -4    8 1 1 1
   4117    2   -4    8 1 1 1
   4118    3   -4    8 1 1 1
   4119   -5   -3    8 1 1 1
   4120   -4   -3    8 1 1 1
   4121   -3   -3    8 1 1 1
   4122   -2   -3    8 1 1 1
   4123   -1   -3    8 1 1 1
   4124    0   -3    8 1 1 1
   4125    1   -3    8 1 1 1
   4126    2   -3    8 1 1 1
   4127    3   -3    8 1 1 1
   4128    4   -3    8 1 1 1
   4129   -5   -2    8 1 1 1
   4130   -4   -2    8 1 1 1
   4131   -3   -2    8 1 1 1
   4132   -2   -2    8 1 1 1
   4133   -1   -2    8 1 1 1
   4134    0   -2    8 1 1 1
   4135    1   -2    8 1 1 1
   4136    2   -2    8 1 1 1
   4137    3   -2    8 1 1 1
   4138    4   -2    8 1 1 1
   4139   -5   -1    8 1 1 1
   4140   -4   -1    8 1 1 1
   4141   -3   -1    8 1 1 1
   4142   -2   -1    8 1 1 1
   4143   -1   -1    8 1 1 1
   4144    0   -1    8 1 1 1
   4145    1   -1    8 1 1 1
   4146    2   -1    8 1 1 1
   4147    3   -1    8 1 1 1
   4148    4   -1    8 1 1 1
   4149   -5    0    8 1 1 1
   4150   -4    0    8 1 1 1
   4151   -3    0    8 1 1 1
   4152   -2    0    8 1 1 1
   4153   -1    0    8 1 1 1
   4154    0    0    8 1 1 1
   4155    1    0    8 1 1 1
   4156    2    0    8 1 1 1
   4157    3    0    8 1 1 1
   4158    4    0    8 1 1 1
   4159   -5    1    8 1 1 1
   4160   -4    1    8 1 1 1
   4161   -3    1    8 1 1 1
   4162   -2    1    8 1 1 1
   4163   -1    1    8 1 1 1
   4164    0    1    8 1 1 1
   4165    1    1    8 1 1 1
   4166    2    1    8 1 1 1
   4167    3    1    8 1 1 1
   4168    4    1    8 1 1 1
   4169   -5    2    8 1 1 1
   4170   -4    2    8 1 1 1
   4171   -3    2    8 1 1 1
   4172   -2    2    8 1 1 1
   4173   -1    2    8 1 1 1
   4174    0    2    8 1 1 1
   4175    1    2    8 1 1 1
   4176    2    2    8 1 1 1
   4177    3    2    8 1 1 1
   4178    4    2    8 1 1 1
   4179   -4    3    8 1 1 1
   4180   -3    3    8 1 1 1
   4181   -2    3    8 1 1 1
   4182   -1    3    8 1 1 1
   4183    0    3    8 1 1 1
   4184    1    3    8 1 1 1
   4185    2    3    8 1 1 1
   4186    3    3    8 1 1 1
   4187   -3    4    8 1 1 1
   4188   -2    4    8 1 1 1
   4189   -1    4    8 1 1 1
   4190    0    4    8 1 1 1
   4191    1    4    8 1 1 1
   4192    2    4    8 1 1 1
   4193   -2   -3    9 1 1 1
   4194   -1   -3    9 1 1 1
   4195    0   -3    9 1 1 1
   4196    1   -3    9 1 1 1
   4197   -3   -2    9 1 1 1
   4198   -2   -2    9 1 1 1
   4199   -1   -2    9 1 1 1
   4200    0   -2    9 1 1 1
   4201    1   -2    9 1 1 1
   4202    2   -2    9 1 1 1
   4203   -3   -1    9 1 1 1
   4204   -2   -1    9 1 1 1
   4205   -1   -1    9 1 1 1
   4206    0   -1    9 1 1 1
   4207    1   -1    9 1 1 1
   4208    2   -1    9 1 1 1
   4209   -3    0    9 1 1 1
   4210   -2    0    9 1 1 1
   4211   -1    0    9 1 1 1
   4212    0    0    9 1 1 1
   4213    1    0    9 1 1 1
   4214    2    0    9 1 1 1
   4215   -3    1    9 1 1 1
   4216   -2    1    9 1 1 1
   4217   -1    1    9 1 1 1
   4218    0    1    9 1 1 1
   4219    1    1    9 1 1 1
   4220    2    1    9 1 1 1
   4221   -2    2    9 1 1 1
   4222   -1    2    9 1 1 1
   4223    0    2    9 1 1 1
   4224    1    2    9 1 1 1
